dataset,model,objective,seed,sequence_length,downsample,agg_feats,folds,epochs,batch_size,normalize,use_cat,device,density_prior,best_metric,lr,weight_decay,clip_grad_norm,run_tag,tune_cutoff_steps,tune_cutoff_values,tune_smooth_values,tune_alternating,score_after_train,eval_every,wandb_enabled,wandb_project,wandb_entity,wandb_group,wandb_name,wandb_mode,wandb_tags,wandb_log_artifacts,gaussian_sigma,tolerances,target_tolerances,runtime_sec,postprocess_objectives,prediction_dir,score_tolerances,score_suffix,row_type,stage,postprocess_objective,optimized_metric,metric,tolerance,score,params,source_path,run_id,run_dir,score_file,workers
sleep,transformer_4l_64h_4a,seg,0,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2704.869612652983,"['seg1', 'seg2']",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/predictions,,,tolerance,tuned,seg1,mf1,mf1,36.0,0.3202005707179927,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 100}",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_0_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,seg,0,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2704.869612652983,"['seg1', 'seg2']",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/predictions,,,tolerance,tuned,seg1,mf1,mf1,60.0,0.4634077050646362,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 100}",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_0_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,seg,0,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2704.869612652983,"['seg1', 'seg2']",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/predictions,,,tolerance,tuned,seg1,mf1,mf1,90.0,0.5519256705364379,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 100}",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_0_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,seg,0,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2704.869612652983,"['seg1', 'seg2']",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/predictions,,,tolerance,tuned,seg1,mf1,mf1,120.0,0.5885493088859697,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 100}",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_0_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,seg,0,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2704.869612652983,"['seg1', 'seg2']",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/predictions,,,tolerance,tuned,seg1,mf1,mf1,150.0,0.6066147655370635,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 100}",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_0_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,seg,0,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2704.869612652983,"['seg1', 'seg2']",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/predictions,,,tolerance,tuned,seg1,mf1,mf1,180.0,0.6163374743339265,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 100}",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_0_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,seg,0,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2704.869612652983,"['seg1', 'seg2']",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/predictions,,,tolerance,tuned,seg1,mf1,mf1,240.0,0.6293124132046126,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 100}",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_0_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,seg,0,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2704.869612652983,"['seg1', 'seg2']",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/predictions,,,tolerance,tuned,seg1,mf1,mf1,300.0,0.6364776918465924,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 100}",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_0_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,seg,0,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2704.869612652983,"['seg1', 'seg2']",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/predictions,,,tolerance,tuned,seg1,mf1,mf1,360.0,0.6419026369913262,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 100}",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_0_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,seg,0,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2704.869612652983,"['seg1', 'seg2']",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/predictions,,,summary,default,seg2,,mAP,,0.253049252172718,{},experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_0_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,seg,0,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2704.869612652983,"['seg1', 'seg2']",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/predictions,,,summary,default,seg2,,mf1,,0.4870393115532195,{},experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_0_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,seg,0,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2704.869612652983,"['seg1', 'seg2']",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/predictions,,,summary,tuned,seg2,mAP,mAP,,0.3894610813530842,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 1000}",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_0_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,seg,0,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2704.869612652983,"['seg1', 'seg2']",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/predictions,,,summary,tuned,seg2,mAP,mf1,,0.5022216419395239,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 1000}",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_0_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,seg,0,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2704.869612652983,"['seg1', 'seg2']",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/predictions,,,tolerance,tuned,seg2,mAP,mAP,12.0,0.0068247653496104,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 1000}",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_0_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,seg,0,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2704.869612652983,"['seg1', 'seg2']",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/predictions,,,tolerance,tuned,seg2,mAP,mAP,36.0,0.0545513210432662,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 1000}",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_0_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,seg,0,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2704.869612652983,"['seg1', 'seg2']",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/predictions,,,tolerance,tuned,seg2,mAP,mAP,60.0,0.1475621679680972,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 1000}",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_0_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,seg,0,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2704.869612652983,"['seg1', 'seg2']",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/predictions,,,tolerance,tuned,seg2,mAP,mAP,90.0,0.2598203071293894,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 1000}",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_0_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,seg,0,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2704.869612652983,"['seg1', 'seg2']",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/predictions,,,tolerance,tuned,seg2,mAP,mAP,120.0,0.3709686336619249,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 1000}",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_0_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,seg,0,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2704.869612652983,"['seg1', 'seg2']",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/predictions,,,tolerance,tuned,seg2,mAP,mAP,150.0,0.4581509493263006,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 1000}",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_0_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,seg,0,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2704.869612652983,"['seg1', 'seg2']",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/predictions,,,tolerance,tuned,seg2,mAP,mAP,180.0,0.5303853073683035,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 1000}",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_0_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,seg,0,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2704.869612652983,"['seg1', 'seg2']",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/predictions,,,tolerance,tuned,seg2,mAP,mAP,240.0,0.6295176639132691,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 1000}",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_0_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,seg,0,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2704.869612652983,"['seg1', 'seg2']",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/predictions,,,tolerance,tuned,seg2,mAP,mAP,300.0,0.6974898258456779,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 1000}",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_0_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,seg,0,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2704.869612652983,"['seg1', 'seg2']",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/predictions,,,tolerance,tuned,seg2,mAP,mAP,360.0,0.7393398719250033,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 1000}",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_0_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5,scores.csv,
sleep,transformer_4l_64h_4a,seg,0,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,transformer_offline_e20_bs32_eval5,11,,"['none', 1, 10, 100, 1000]",True,True,5.0,True,event-detection-pdf,,P9-transformer-offline,,offline,"paper-density-likelihood-rewrite,sleep,P9,transformer-offline",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",2704.869612652983,"['seg1', 'seg2']",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/predictions,,,summary,tuned,seg2,mf1,mAP,,0.3588511316245486,"{""alternating"": 1, ""cutoff"": 0.2, ""smooth"": 100}",experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5/results/scores.csv,seed_0_transformer_offline_e20_bs32_eval5,experiments/sleep/transformer_4l_64h_4a/seg/seed_0_transformer_offline_e20_bs32_eval5,scores.csv,
